trial0000056, DFBA, 664.5, 2, 332.25, 17.50, 0.01580928, 0.00000000, GVWY, 7397.5, 38, 194.67, 17.97, 0.00000051, 0.00000001
trial0000057, DFBA, 924.5, 2, 462.25, 21.00, 0.01506249, 0.00000000, GVWY, 7933.5, 38, 208.78, 19.79, 0.00000061, 0.00000001
trial0000058, DFBA, 610.0, 2, 305.00, 16.00, 0.01584278, 0.00000000, GVWY, 7723.0, 38, 203.24, 18.58, 0.00000062, 0.00000004
trial0000059, DFBA, 763.5, 2, 381.75, 14.50, 0.01583338, 0.00000000, GVWY, 8115.5, 38, 213.57, 19.45, 0.00000072, 0.00000008
trial0000060, DFBA, 657.75, 2, 328.88, 15.50, 0.01543998, 0.00000000, GVWY, 7196.25, 38, 189.38, 18.29, 0.00000046, 0.00000009
trial0000061, DFBA, 740.0, 2, 370.00, 17.50, 0.01571259, 0.00000000, GVWY, 7808.0, 38, 205.47, 18.39, 0.00000059, 0.00000004
trial0000062, DFBA, 543.5, 2, 271.75, 17.50, 0.01477282, 0.00000000, GVWY, 8001.5, 38, 210.57, 19.24, 0.00000064, 0.00000004
trial0000063, DFBA, 667.75, 2, 333.88, 14.00, 0.01562483, 0.00000039, GVWY, 7885.25, 38, 207.51, 18.68, 0.00000086, 0.00000005
trial0000064, DFBA, 777.0, 2, 388.50, 17.00, 0.01523196, 0.00000000, GVWY, 7917.0, 38, 208.34, 18.84, 0.00000055, 0.00000005
trial0000065, DFBA, 588.75, 2, 294.38, 14.00, 0.01722167, 0.00000000, GVWY, 7587.25, 38, 199.66, 17.89, 0.00000069, 0.00000004
trial0000066, DFBA, 668.0, 2, 334.00, 15.00, 0.01892858, 0.00000000, GVWY, 8025.0, 38, 211.18, 18.89, 0.00000136, 0.00000015
trial0000067, DFBA, 196.0, 2, 98.00, 6.00, 0.17421620, 0.00000060, GVWY, 7903.0, 38, 207.97, 16.16, 0.00000865, 0.00000086
trial0000068, DFBA, 397.5, 2, 198.75, 8.00, 0.16326815, 0.00000122, GVWY, 7292.5, 38, 191.91, 15.47, 0.00000902, 0.00000065
trial0000069, DFBA, 472.5, 2, 236.25, 9.50, 0.17324683, 0.00000000, GVWY, 7819.5, 38, 205.78, 15.89, 0.00000946, 0.00000067
trial0000070, DFBA, 448.5, 2, 224.25, 11.00, 0.16898026, 0.00000061, GVWY, 8115.5, 38, 213.57, 16.05, 0.00000878, 0.00000071
trial0000071, DFBA, 385.5, 2, 192.75, 6.50, 0.16959250, 0.00000000, GVWY, 7565.5, 38, 199.09, 15.18, 0.00000856, 0.00000062
trial0000072, DFBA, 363.25, 2, 181.62, 10.50, 0.16469605, 0.00000000, GVWY, 8171.75, 38, 215.05, 16.79, 0.00001133, 0.00000056
trial0000073, DFBA, 436.5, 2, 218.25, 8.50, 0.17672299, 0.00000059, GVWY, 7767.5, 38, 204.41, 15.00, 0.00001004, 0.00000067
trial0000074, DFBA, 279.5, 2, 139.75, 9.00, 0.16291099, 0.00000182, GVWY, 7576.5, 38, 199.38, 16.03, 0.00001013, 0.00000083
trial0000075, DFBA, 221.0, 2, 110.50, 6.00, 0.17627926, 0.00000000, GVWY, 7444.5, 38, 195.91, 14.34, 0.00000914, 0.00000087
trial0000076, DFBA, 397.5, 2, 198.75, 9.00, 0.16310130, 0.00000000, GVWY, 7793.5, 38, 205.09, 15.58, 0.00000948, 0.00000081
trial0000077, DFBA, 477.0, 2, 238.50, 8.50, 0.16699964, 0.00000135, GVWY, 7159.0, 38, 188.39, 15.08, 0.00001276, 0.00000092
trial0000078, DFBA, 285.5, 2, 142.75, 6.50, 0.17164135, 0.00000000, GVWY, 7517.5, 38, 197.83, 15.50, 0.00001116, 0.00000069
trial0000079, DFBA, 443.0, 2, 221.50, 12.00, 0.16586024, 0.00000064, GVWY, 7558.0, 38, 198.89, 15.58, 0.00000995, 0.00000053
trial0000080, DFBA, 215.25, 2, 107.62, 6.50, 0.17387710, 0.00000078, GVWY, 7755.75, 38, 204.10, 16.21, 0.00000968, 0.00000077
trial0000081, DFBA, 361.75, 2, 180.88, 9.00, 0.16656863, 0.00000000, GVWY, 6937.25, 38, 182.56, 15.32, 0.00001127, 0.00000097
trial0000082, DFBA, 262.0, 2, 131.00, 6.00, 0.17242992, 0.00000068, GVWY, 7476.0, 38, 196.74, 15.21, 0.00000977, 0.00000086
trial0000083, DFBA, 429.0, 2, 214.50, 8.00, 0.16876723, 0.00000007, GVWY, 7803.5, 38, 205.36, 16.05, 0.00001126, 0.00000042
trial0000084, DFBA, 522.75, 2, 261.38, 11.00, 0.15587417, 0.00000071, GVWY, 7334.25, 38, 193.01, 15.89, 0.00001138, 0.00000084
